essay_id,essay,domain1_score,word_count,sent_count,avg_word_len,lemma_count,spell_err_count,noun_count,adj_count,verb_count,adv_count,neg_score,pos_score,neu_score,cosine_similarity
6154,The setting of the essay efects the cyclist because he got lost when he ask for directions from old people!,1.0,20,1,4.35,18,0.05,0.25,0.05,0.15,0.05,0.12,0.0,0.88,0.04008714737764745
6155,"The features of the setting affected the cyclist in a lot of ways. in the essay, the author describe how the setting is hot, it is bumpy, it makes him sweat, it makes him tired, he is also, running out of water from his thirst. The road gets, very rocky at one point. The narrator states “Flat road was replaced by short, rolling hills (Kurmaskie @NUM1). There is also a photograph that shows how rough the terrain is. It is barrain with nothing around it.",1.0,85,6,4.1647058823529415,59,0.03529411764705882,0.24705882352941178,0.07058823529411765,0.2235294117647059,0.03529411764705882,0.053,0.0,0.947,0.10038123488021677
6156,"The feature’s of the setting affect the cyclist because, the cyclist is dehydrated and has to nde on a horrible conditions of a road, snakes and hills. All of these features act like obstacle courses, which makes it hard to do what he’s trying to do which is recieve water. Also, with the cyclist being hot and in need of water he at this point is delinous and most likely doesn’t know whats going on. In the story the authors main feature of the setting is the road. “Rough road ahead.”  This explains the cyclist having to go on a rough road, and doing that dehydrated is very dangerous these are some of the features of the setting that affect the cyclist.  ",2.0,125,5,4.168,67,0.032,0.248,0.08,0.208,0.024,0.085,0.02,0.896,0.10046942044860982
6157,"The settings have a huge affect on the cyclist. When he first comes to the ‘@CAPS1 town” he isn’t really warried he is kind of laughing and thinks his funny by saying.” This place might have been a thriving little spot at one time  - say, before the last world war.” Then after he says that it ways he chuckled. When he gets the dark in the road with the risky pipe of water he begins to switch into conservation made and begins to get is scared. He says.” I would comer  water- a test at my inner spirit “ This showing that he was scared. After he sees the abanoned Grape juice factory he says something like birds are going to pick him clean and leave behind same expensive biking gear. This definatly shows that he is giving up. Another thing that would back this up is when he talks about writing in his diary about the old men who gives him these direction. When he finally reaches the balt shop he is releved and goes to the bathrom and drinks water. He  also says that he will buy bait even though he doesn’t have a rod. These examples show the many ways the setting affected the cyclist.",3.0,209,10,4.110047846889952,127,0.0430622009569378,0.22009569377990432,0.06220095693779904,0.23444976076555024,0.03349282296650718,0.047,0.095,0.858,0.07175488617683554
6158,"In the story, ""Do not exceed posted speed limit, the faetures of the setting effect the cyclist. To keep cool on a hot summer day, is might be neccessary for one to find shade. Just to add to the misfortune of the story. There was no one in eight, not a building, car or structure of any kind."" This factor does not help the cyclist at all, infact, all it does is make the cyclist more  exhausted. Another element in the story that effects the cyclist is the lack of water. Early on in the story the author explains, ""The water bottle contained only a few tatalizing sips."" With more miles to go,the cyclist starts to loose hope of making it to his destination alive. The feature of rolling hills also affects the cyclist. The cyclist is already tired enough, and just to  add to his misfortune, ""flat roads was replaced by short, rolling hills."" @CAPS1 the hills are short, they still could have put impact on him because of the ropolalive hills. Many features of the story effected the mood of the story.",3.0,185,12,4.264864864864865,106,0.032432432432432434,0.2810810810810811,0.06486486486486487,0.1783783783783784,0.06486486486486487,0.076,0.04,0.884,0.10709174152472926
6159,"The features of the setting affected the cyclist. It affected him because it was saying @NUM1 miles and then were in the first town, thinking that the cyclist was getting excited and he was kind of all most done he thought he was going at a fast past. When the cyclist got to the first town he said that it looked dead. And then after he kept moving he kind of knew that he wasnt getting anywhere. Then after thinking he noticed that he had listened to some old folks that had never even been off their porch. So after the cyclist had hit the first town he had known right then and there that ho should never listen to old folkes ever again. Because that first town had looked like nobody has been in it for years.",2.0,138,7,4.115942028985507,73,0.021739130434782608,0.16666666666666666,0.06521739130434782,0.2463768115942029,0.10869565217391304,0.052,0.034,0.914,0.07677986812099127
6160,"The features of the setting on the way to Yosemite National Park, greatly affected the cyclist. On the way to the park, the cyclist had encountered the heat of the desert in California. Besides the heat the cyclist had to overcome the rough terrain of the of the short, rolling hills. This made the cyclist tired and weary. Adding to his weakness, and the extreme heat, he also ran out of water, causing him to become dehydrated. “Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from a heat stroke...laugh.” This trip through the California desert greatly affected the cyclist by causing great exhaustion and dehydration.",2.0,114,6,4.666666666666667,70,0.0,0.2982456140350877,0.06140350877192982,0.14912280701754385,0.02631578947368421,0.131,0.047,0.823,0.0875360710025973
6161,"The features of the setting affect the cyclist because the climate could be hot, the road could be bumpy, and the town could be deserted. For example, ""Rough Road Ahead. Do not exceed posted speed limit.” This would be hard for a cyclist who is thirsty. And if he is not and with no water he probably could  barely make it up the hills. And with no town for water he would be thirsty.""First ""town"" This place might have been a thriving little spot at one point but anthor warning it fit the outsides of ghost town"" No waters",2.0,100,6,4.1,64,0.01,0.27,0.07,0.17,0.06,0.095,0.058,0.848,0.09831216635925913
6162,"Hot, lack of water, lost-all are how the features of the setting affected the cyclist. First, it was hot. In one sentence he say the sun was beginning to beat down. Also that the water felt around two-hundred degrees. That sweat was all over him. So he had to be really hot. Next, the lack of water affected him and his performence. How was because he was dieing in need of water. He tried everything to get water but made it through with almost no water. Lastly, he was lost. The map that he had was wrong and the trip wasnt what he expected. But in the end he was relifed. So even toward all these negative affects he still managed to come to positive. Basically this story is explaining how if you try your hardest, never give up, and try new things you are most likely to succeed in life and other things you @MONTH1 take part of. So try your best and make way of your life and plans in your life.",2.0,176,15,3.9943181818181817,102,0.028409090909090908,0.1875,0.056818181818181816,0.2215909090909091,0.07954545454545454,0.102,0.085,0.813,0.09319853844335137
6163,The conditions the cyclist has to face are always problems or helpers. Say there is a rocky up-hill part. That will most definuntly slow him down. But if there is a nice smooth downhill part that will speed him up. and take alot of work of pedling off his hands.,1.0,51,5,4.0588235294117645,42,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.13725490196078433,0.036,0.101,0.864,0.0283108541562212
6164,"The cyclist lost hope because he was in the California desserts in June. The cyclist started to lose hope because there was a rusty water pump that pumped out battery-acid tasting water. When he said the sign “Rough Road Ahead: Do Not Exceed Posted Speed Limit”, was very cautious. The cyclist thought for sure that he was going to die out there. The cyclist also felt lonely because in the text it says, “There was no one in sight, not a building, car, or structure of any kind. The cyclist was in the California desert and that made him think he was going to die out there.",2.0,108,6,4.194444444444445,65,0.0,0.2962962962962963,0.027777777777777776,0.2037037037037037,0.09259259259259259,0.154,0.092,0.754,0.13056902235179285
6165,"In “Rough Road Ahead: Do Not Exceed Posted Speed Limit"" by Joe Kurmaskie, he describes his trying biking trip through California. In the essay, he describes the weather with “I was traveling through the high deserts of California in June.” While this @MONTH1 not directly characterice the weather, the reader can confin a clear image of the sweltering heat of a desert in the summer. When the author comes across the “ghost town” followed by the dilapidated shack, and finally the sign that read “Rough Road Ahead,” his hope of finding Yosemite Park was gone. The hopelessness of the situation made the author want to give up, thinking that he was going to die out in the desert from dehydration and exhaustion. This can be related to anyone that has been lost in unfavorable conditions, and the feeling of helplessness and fear that goes along with it. It feels like everything is against you, with nothing working in your favor, and this is what the author experiences in his description of his trip in “Rough Road Ahead: Do Not Exceed Posted Speed Limit.”",3.0,183,6,4.628415300546448,106,0.02185792349726776,0.32786885245901637,0.02185792349726776,0.18032786885245902,0.04371584699453552,0.095,0.067,0.838,0.09911954956306308
6166,The setting affects of the cyclist was that the exhaustion was getting to him. What made it worse he was out in the heat sweating which also cause dihidration.,1.0,29,2,4.448275862068965,25,0.034482758620689655,0.20689655172413793,0.034482758620689655,0.2413793103448276,0.06896551724137931,0.172,0.0,0.828,0.059753215775341366
6167,"To begin with a feature that affect the cyclist was a lack of water this is shown when the speaker says when I tried a drop or two, it had the flavor of battery acid-thats was one of the biggest factors he had risked. ",3.0,45,1,3.8,34,0.022222222222222223,0.24444444444444444,0.022222222222222223,0.24444444444444444,0.0,0.145,0.0,0.855,0.05333905321079806
6168,As the reader listened and followed the directions of the old-timers he faced many issues and also learned a leason. As he began to ride into the day break of morning he had strong legs and even a smile on his face. As time went on he soon became close out of water and a loss of energy. The @CAPS1 summer day made him sweat and began to think that he birds would pluk at his body as if he would die on his ride to Yosemite. When he finally got to a town he soon refreashed and learned that he would and start to began to follow his own way: of getting to places,2.0,116,5,3.8017241379310347,66,0.034482758620689655,0.20689655172413793,0.04310344827586207,0.19827586206896552,0.04310344827586207,0.052,0.066,0.883,0.0530887967583383
6169,"The features of the setting in the essay “Do not exceed the posted speed limit” affected the cyclist in a negative way. The more and more he rode, he thought more negatively and had alot of doubt. The cyclist was not very confident, he thought he wouldn’t make it. For example, when the cyclist notices nothing in sight, his tone changes. “There was no one in sight, not a building, car, or structure of any kind. I began breaking the ride down into distances I could see on the horizon telling myself that if I could make it that far , I’d be fine”. He seemed unsure and a little nervous. As the journey continued, the cyclist loses hope it seems. “It didn’t really matter. I was going to die and the birds would pick me clean leaving only some expensive outdoor gear and a diary” He does not see himself finishing this journey the more and more he rides in the middle of nowhere with nothing to be seen except “Rough Road Ahead” signs.  ",2.0,177,10,4.141242937853107,111,0.01694915254237288,0.22598870056497175,0.07344632768361582,0.192090395480226,0.0847457627118644,0.123,0.056,0.821,0.09491531601808548
6170,"The features in the setting are very effective to the cyclist. He is in a desert area of California and he has limited water supply. It is very hot and very dry. He barely had an water to drink and he had to go a long way in the hot and humid weather. The deficiency of water could have made him became dehydrated. Another obstacle that he had during this biking trip to Yosemite National Park was the hills that he faced. At the beginning, he was on flat terrain, now he has hills that he has to pedal up that makes it a lot harder for him. One other obstacle that he faced was the snake he ran into. That setting had many obstacles for this guy. If it wasn't for the heat and lack of water, he might have been able to make it a little easier.",1.0,150,10,3.88,81,0.006666666666666667,0.20666666666666667,0.09333333333333334,0.2,0.04,0.076,0.038,0.886,0.10228701949854146
6171,"The features of the setting strongly affected the cyclist. The rolling hills were the cyclist’s most challenging problem because they were long and cripppling. Maneuvering down the hill would take a lot of energy and determination from the cyclist. Considering the cyclist was already tired and sweating from riding on rough roads and passing a large snake, riding on rolling hills would be extremely difficult. The features of the setting were not helping the cyclist stay healthy because their difficulty was causing the cyclist to become dehydrated and possibly drop from heatsroke. However, the cyclist kept a possitive attitude and did not give up. His determination saved him as he felt relief when he finally came across the ""Gary and wilbells fish camp.” In conclusion, the features of the setting affected the cyclist because they forced him to work extra hard and put forth more effort. But with determination,you can accomplish anything!  ",3.0,154,8,5.071428571428571,93,0.025974025974025976,0.23376623376623376,0.07792207792207792,0.22077922077922077,0.07792207792207792,0.099,0.11,0.791,0.0850037250138566
6172,"The features of the setting affect the cyclist in the short story “Do not exceed posted speed limit.” The cyclist mood seems to change as the road and setting does. The narration states, “ a large high way sign jumped out at me. I read : Rough road ahead : Do not exceed posted speed limit … sometimes life can feel so cruel (Kurmaskie). Slowly as the terrain gets harder and harder the cyclist feels worse and worse. Every time he believes there is a town he gets happy but his dreams are soon crushed. One can see in the picture the hard cycling terrain that can affect the cyclist making him tired due to lack of water and sense of hopelessness he feels as he loses energy and believes he will die.",2.0,129,6,4.286821705426356,81,0.007751937984496124,0.24806201550387597,0.11627906976744186,0.20155038759689922,0.06201550387596899,0.214,0.055,0.731,0.10248080767530716
6173,Some features of the setting setting that affected the cyclist were signs that had speed limits. The sign affected the speed of the cyclist. Another feature was a hill on the route. This affected the cyclist by making him tired because he said “I wipe the sweat from my eyes.”,1.0,50,4,4.42,34,0.0,0.28,0.02,0.22,0.0,0.146,0.0,0.854,0.0807381589803314
6174,"The setting had a huge affect on the cyclist. One affect was the lack of water in the area he was in, which was a dessert. Also, the lack of people in the area didn’t help the cyclist out at all. The hills on the road made it more tougher on the cyclist because it drashed what little energy he had left. Also, the sun beating down on him made his body more warm and making it harder for him to focus on what he was trying to do.",2.0,90,5,3.688888888888889,53,0.022222222222222223,0.2222222222222222,0.044444444444444446,0.17777777777777778,0.07777777777777778,0.078,0.113,0.809,0.08610853952042459
6175,"In the setting of “ Rough road ahead: do non excee posted speed limit.” The cyclist is greatly affected. In the beginning the authour is enjoying a nice campground outside lodi California when “old-timers” told the cyclist directions and from his piont of view  ""they'd  sounded so sure of themselves when pointing off out land marks and spouting off towns  I would come to along this breezy aunt.” So the cyclist used that information and it wasn’t for   The Better.",1.0,82,2,4.5,67,0.06097560975609756,0.2926829268292683,0.04878048780487805,0.1951219512195122,0.07317073170731707,0.022,0.141,0.837,0.05139569937904221
6176,"How the features of the setting affect the cyclist because when the old guy had told him do you know where to go? An the other guy was like “ yes sir! I own a very good map” so how did it change for the man that was riding this bike he saw all of those towns an a sign that said Rough Road ahead. That the man would always stick to the future. What had change was he saw all of those buildings, town, an he was going an going. I think he might stick with the future.",1.0,98,6,3.6530612244897958,63,0.0,0.20408163265306123,0.030612244897959183,0.23469387755102042,0.030612244897959183,0.0,0.087,0.913,0.08022781363290965
6177,"In the story the cyclist faced many problems, one of the biggest problems was the terrian that he had to maneuver them. The terrain was hilly, having to go up a hill on a bike is tireing and wears you out faster than flat land would, and making him use more energy. The heat was also unbearable making it harder for him to focus, the cyclist did everything he could to keep consiese while  manuvering threu the terrain and deserted landscape being a huge desert of rolling mountains he pushed forwad, finding no civilization anywhere to get a refill of water. For example, if the terrain wasn’t as hilled then it would of made it easier for him using less energy and less strain on his legs, the heat of the desert beating down on him probably slowed his progress also. Heat will make you move slower and a cyclist moving down a  barnest road with no shade will make the journey seem longer, and imposible. In the end his will and determination got with threw the landscape, so he could get the water he needed to finish his trip",2.0,191,6,4.30890052356021,106,0.05235602094240838,0.21465968586387435,0.08376963350785341,0.18848167539267016,0.06282722513089005,0.064,0.082,0.855,0.07437713319629317
6178,"In this essay, the features of the setting cause the cyclist to become irritaed toward the old men. Ten this essay, old men give the cyclist direction, and instead of using a map, he takes their advice. However their information is out of date, and takes the cyclist through rolling hills and bumpy roads. The cyclist uses all of his energy to get to unknown towns of no importance, and with no water. The cyclist blame the old men for giving him directions that wasted his energy. However he showed realy become himself for taking their advice, and motuising a credited map on real directions.",3.0,105,6,4.542857142857143,60,0.02857142857142857,0.2761904761904762,0.08571428571428572,0.1523809523809524,0.02857142857142857,0.087,0.1,0.813,0.06795800571717742
6179,The setting of where you are riding has alot to do with the cyclist. In my own opinion I think the setting is the most important part.,2.0,27,2,3.925925925925926,23,0.037037037037037035,0.2222222222222222,0.07407407407407407,0.2222222222222222,0.037037037037037035,0.0,0.077,0.923,0.0383712784451498
6180,"In the short story “Do Not Exceed Posted Speed Limit” by Joe Kurmaskie. the setting greatly affects the cyclist and his mindset. When the scenery is pretty and cheery, he is happy as well. This is shown when the author writes, “denyoved the serenity of an early- summer- evening.” This quote describes the scenery as a serre or peaceful place. His happiness is found in the first part of the quote when he said, “denyoyed” One does not enjoy something unless they are happy or in a cherry mindset. Therefore, the peaceful scery affected the cyclist by making him happy. the same can be said for merry scenery too. This is found when the author says, “At some point, tumble weeds crossed my path and the growing realization that I could drop from heatstroke”. This quote, describes the scenery as a place that they tumbleweeds. Steryotypically, tumbleweeds are found in dreary and lonely place. This lonely scenery takes it if full on the cyclist. He becomes pessimist and is making of all that could go wrong, not all that could get better. This is found around us every day. The poor and homeless who live with a low standard of living are often said. They have to exist with the affected the cyclist. In conclusion, the seeing does affects the cyclist and his mindset drastically.",3.0,225,16,4.5377777777777775,128,0.02666666666666667,0.21777777777777776,0.10222222222222223,0.20444444444444446,0.044444444444444446,0.1,0.146,0.754,0.05007428011666418
6181,"The features of the setting affect of the cyclist because the setting changed so drastically. The flat wide open road turned into to “short, rolling hills”. Because he was already running out of water it was making harder for him to have the will power and determination to go up and down these hills. His determination started to fade because he started to see wide open lands with nothing but “tumbleweeds and ridiculously large snakes.” He felt like he was going to dehydrate because the sun was beating down and had no water left. He used pebbles that he had found to put in his mouth to help circulate the saliva he had in his mouth. He wishes that he would choke on one because he feels so useless. ",3.0,129,6,4.372093023255814,81,0.0,0.16279069767441862,0.06201550387596899,0.2558139534883721,0.05426356589147287,0.13,0.082,0.788,0.07808238581847779
6182,"In the story, “Do not exceed posted speed limit”, by Joe Kurmaskie, the cyclist faces many hardships on his way to Yosemite due to the features of the setting. The fact that it was a hot summer’s day contributed to his hardships. With little water, it was easier for him to get dehydrated. In the text, the author writes, “.I could drop from heat stroke, on a gorgeous day in June.” (Kurmaskie, @NUM1). This lets the reader know that the heat of June was very dangerous to the cyclist. There was also nobody around except “Old timers who haven’t left the confines of their perches since water was in offing” (Kurmaskie, @NUM2). The narrator stresses his viewpoint on taking directions from these people since their directions are as poor. It can be inferred that he meant they was obviously out of date when across directions since the ones they gave him were not correct. The cyclist in this story had a rough time getting to his destination due to the setting.",3.0,173,9,4.381502890173411,107,0.028901734104046242,0.28901734104046245,0.06936416184971098,0.1676300578034682,0.03468208092485549,0.064,0.038,0.898,0.10451047188537997
6183,"The terrain in “Do not exeed posted speed limit” by Joe Kurmaskie the cyclist had to cope with many difficulties. He was already lacking water from the anduous journey and then the enviroment turned against him. The narration states, “I noticed the terrain changing flat road was replaced by short, rolling hills.”(Kurmaskie @NUM1). This means the cyclist is going to put forth more energy to make it up these hills. Energy he barely has. This  will drain almost all the energy the cyclist has. Another example is, “At some point, tumbleweeds crossed my path”(Kurmaskie @NUM1). This means that the cyclist is in the middle of nowhere with barely any water and energy, causing even more problems. In conclusion, the setting in, “Do not exceed posted speed limit” by Joe Kurmaskie caused many problems for the cyclist.  ",3.0,138,9,4.702898550724638,86,0.06521739130434782,0.30434782608695654,0.057971014492753624,0.2028985507246377,0.07971014492753623,0.056,0.063,0.881,0.09591846096047173
6184,"In the story “Rough road ahead” the setting affect’s the cyclist. The cyclist is affected by lack of water, the distance he has to travel, and the hilly terrain. “The water bottles contain only a few tantalizing sips. wide rings of dried sweat circled my shirt,” this statement shows how he was out of water and was tired and hot. The setting affected the cyclist a lot in the story.",1.0,71,5,4.23943661971831,47,0.0,0.30985915492957744,0.07042253521126761,0.18309859154929578,0.04225352112676056,0.116,0.0,0.884,0.0989391375687888
6185,"The cyclist has it hard in the conditions lack of water, heat and rough terrain are all things that made his ride harder. First, the lack of water took a tole on the amount of energy he had to keep going. Secont the heat also affected his trip It mad it hard for him to Keep going he thought he would die. And the birds would bick at his dead body. Last the Terrain didn’t help. The trip had many hills and that used alot of energy so I made it harder. In conclusion those are things that worked against th cyclist.",2.0,103,7,3.9223300970873787,69,0.04854368932038835,0.2912621359223301,0.06796116504854369,0.1941747572815534,0.019417475728155338,0.175,0.059,0.765,0.07099948762168386
6186,In this I will tell you how the cyclist was being effected. One way is the heat caused him to drink more then her ran out of water. The next was is the misleading old guys that gave him ba directions. Another way was being the long distance and bad terrain slowing him down. The last reason is the snake that slowed him down.,2.0,64,5,4.015625,45,0.015625,0.1875,0.125,0.234375,0.046875,0.092,0.0,0.908,0.066956710746216
6187,"The features of the setting affected the cyclist in many ways. He was riding his bike across a place with no cars, no people, no water, or no food. It was a dangerous journey for him but he made it.",1.0,40,3,3.825,34,0.0,0.275,0.05,0.125,0.025,0.234,0.0,0.766,0.09225971648148783
6188,"The features of the setting do affect the cyclist. one example is, the condition of his jar",0.0,17,2,4.294117647058823,14,0.0,0.35294117647058826,0.0,0.17647058823529413,0.0,0.0,0.0,1.0,0.04101033398536044
6189,"The features of the setting can affect the cyclist because, say that there was nothing. It might make you want to go faster and left out your inner speed demon. That’s all I can really tell you. Because personally I don’t think the setting of where you ride your bike doesn’t even matter. Possibly for a bicyclist it can, but to me I don’t even think so.",1.0,71,5,3.9014084507042255,54,0.014084507042253521,0.14084507042253522,0.028169014084507043,0.2112676056338028,0.14084507042253522,0.0,0.035,0.965,0.051290304041024325
6190,"The features of the setting affect the cyclist, because there are no cars, building, water, or people in sight. It goes from flat road to rolling hills. Even though he had no water he was determined to keep pedeling. “Rough road Ahead, do not exceed posted speed limit” At this point he had no water left and he was pretty much in the middle of nowhere. If I was in his situation I would feel hopeless. There was no sign of hope. He just saw endless rolling hills and that was all. Then when he saw the building over the hills he thought he was home free. So he pedeled up to the building, and that with all the others was abandoned. The cyclist thought he was going to die. In conclusion the features of the setting greatly affected the cyclist because seeing nothing gives him no hope. If he had cars and buildings on both sides of him that probably would have give him some confidence but that was not the case. He is in the middle of nowhere. He finally came to bend and say “Then, as easily as randing a bend my troubles, thirst, and fear were all behind me.”",2.0,203,14,4.113300492610837,110,0.014778325123152709,0.2019704433497537,0.024630541871921183,0.22660098522167488,0.08866995073891626,0.109,0.068,0.822,0.12463631184025521
6191,"Theres many features of the setting that affect the cyclest. His dehidration started with the sun beeting down on him and the thirst for water. He was mainly affected when he was out of water and road by an abbanond welchs grape juice factory. “A sand blasted picture of a young boy pouring a refreshing glass of juice into his mouth could still be seen. I hung my head.” Then when he had almost nothing left he spoted a bait shop.” Somehow I climed away from the abandoned factory of juices and dreams, slowly gaining elevation while losing hope.” Then, as easily as rounding a bend my troubles, thirst, and fear were all behind me.” @CAPS1 is when he saw “Gary and @CAPS2 Fish camp – If you want bait far the big ones were your best bet thus realcaving his troubles.",2.0,141,5,4.290780141843972,103,0.07801418439716312,0.2978723404255319,0.04964539007092199,0.1702127659574468,0.09219858156028368,0.107,0.087,0.806,0.05883139443436304
6192,"The features of the setting that the author cyclist through definitely effect not only his mood, but his the physical condition. To start, it is mentioned that he is in “the high deserts California in June,” @CAPS1 it is implied that the weather is hot causing the author to sweat as he bikes along. Next there is a change in terrain an he soon approaches “rolling hills” which are more difficult to bike on. Finally the author sees a sign that reads “ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT” and becomes discouraged because his bike is not even capable of reaching the speed limit but he still has to manage getting past the rough road. After passing this road he approaches a picture of a boy drinking juice that is posted on a juice factory. Seeing this sign most likely perpetuates his thirst and leaves him more exhausted and frustrated before. Such features of his surroundings played a large part in the author’s change in mood.  ",3.0,169,7,4.497041420118343,106,0.005917159763313609,0.2781065088757396,0.05917159763313609,0.1893491124260355,0.07100591715976332,0.104,0.04,0.856,0.08990745423179987
6193,"The features of the setting affect the cyclist greatly. First, is the beating sun. The heat dyhydrates and almost kills him. The rocky road is also a factor. It takes up the time and energy he has to preform. Another key ingreedient of the setting was the desert. There was no one to help him and there wasn't a place to get water. In conclusion the setting was a big factor in the story.",1.0,75,8,4.066666666666666,51,0.04,0.32,0.04,0.14666666666666667,0.04,0.106,0.061,0.833,0.07421523603049965
6194,"The setting affects the biker in many ways. For one, he is riding through the high deserts of California during the month of June. It is naturally hot in the summer, but in the desert, it is twice as hot. This means he will dehydrate quicker, and will need more water. The only water the biker can find is from an old pump, but he couldn’t drink it since it was so hot; nasty tasting. “When I tried a drop it had the flavor of battery acid” (Kurmaskie @NUM1). His route was deserted, so nobody could help him. Also, the terrain was bad. The hills caused him to use more of his energy, which he needed to stay alive. “the growing realization that I could drop from heatstroke caused me to laugh,” (@NUM1). He also encountered dangerous animals like the diamond black rattles back. The setting also affected him mentally because he was silently yelling at himself since he took directions from the old men. He knew he should have taken the right way, instead of trying a short cut that he now realizes is abandoned and dangerous. The biker is being affected in many ways, both mentally and physically.",3.0,201,14,4.293532338308458,116,0.01990049751243781,0.1890547263681592,0.09950248756218906,0.21393034825870647,0.06965174129353234,0.146,0.081,0.773,0.09205403311289843
6195,"  The setting causes major problems for the cyclist in the essay, “Do Not Exceed Posted Speed Limit.” The cyclist was faced with a desert, traveling in extreme humid temperatures and no water. He encounters poisonous snakes and areas of no buildings or civilization all together. The effect on him was the main conflict of the essay. He had no water during some of the trip and lost all hope. He told himself that it was no use. In the story it says, “It didn’t really matter. I was going to die…”. The extreme measures of the setting caused the cyclist to lose control, putting stones in the mouth to stop thinking of his thirst. Over all, the setting caused the cyclist major problems, physically, and mentally.",3.0,127,9,4.433070866141732,79,0.007874015748031496,0.28346456692913385,0.06299212598425197,0.16535433070866143,0.03937007874015748,0.192,0.03,0.778,0.10054665928368124
6196,The ways that can effects the cyclist by the setting of the place are how the road is shaped or the riding up the hills and the roughness of the rode. There were an sign where it said “rough road ahead: do not exceed posted speed limit.” That sign if he didn’t see it he would have over the speed or didn’t know what the speed he was to go as a cyclist and gotten hurt. The road was made for the cars so the speed limit is hard to,1.0,92,3,3.619565217391304,57,0.021739130434782608,0.25,0.05434782608695652,0.1956521739130435,0.03260869565217391,0.052,0.0,0.948,0.08811140300765778
6197,"In the story, “Rough Road Ahead: Do Not Exceed Posted Speed Limit” by Joe Kurmaskie the setting affects the cyclist. One setting that affected him was the first setting. I this setting he used up his water and it was hot. this affected the cyclist because he was starting to feel dehydrated and thought he was going to die. The text shoud this when it said “I could drop from heat stroke”, later when the cyclist came to an abandoned juice factory he thought about how thirsty he was. This affected him because usually when you think about thirst you get thirsty er. This also made him dis apointed. The finale setting affected him because he had finally got water and wasn’t thirsty. That is how the setting affected the cyclist.",2.0,132,9,4.416666666666667,77,0.030303030303030304,0.24242424242424243,0.045454545454545456,0.24242424242424243,0.045454545454545456,0.122,0.0,0.878,0.11837726875389452
6198,"On that long bike ride the cyclist was affected by the setting. He was affected of the lack water, the heat and the bad directions, throughout the story the cyclist ran out of water due to bad directions from some men.""Trying to keep my balance in my dehydrated state. The water bottles contained only a few tantalizing sips.” He ran out of water and became dehydrated through his trip. The heat has a major part of his dehydration during the bike ride.” I was traveling through the high deserts of California in June.” I have been to California and it is hot. The trip was made even longer due to some bad directions from some old men.” Because I listened to some gentlemen who hadn’t been off their porch in decades, caused me to laugh.” The gentlemen gave him wrong directions because in their time that was right information. But not the land has changed and the directions were wrong. When going on bike rides the setting of the rides is a great help or a bad help. The cyclist experienced how the setting of a bike ride can affect him a great deal.",3.0,196,9,4.270408163265306,99,0.00510204081632653,0.27040816326530615,0.09183673469387756,0.17346938775510204,0.025510204081632654,0.103,0.087,0.81,0.11099830155482669
6199,"The features of the setting effected the cyclist very much. For example, the sun was beginning to beat down. Another example, I was hitting my water bottles pretty regularly. The setting were hot and dry. It effected the cyclist very much. It was to the point of dying.",2.0,48,6,4.458333333333333,31,0.0,0.22916666666666666,0.08333333333333333,0.20833333333333334,0.10416666666666667,0.0,0.065,0.935,0.0813633771158163
6200,"The cyclist in this essay was a very brave man. He had many obsticles in his journey but he still made it. Nature was most definatly not on his side that day. He had to ride his bike up and down hills several times which wears you out very quickly”. “Flat road was replaced by short rolling hills, “After he got threw the hills, he came to a sigh “ ROUGH ROAD AHEAD: DO NOT EXCEED POSTED SPEED LIMIT”.  Now he has to go through bumply roads. “At some point, tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamond back-blocked the majority of the pavement in front of me”. Now the poor guy had to deal with snakes bigger than him! Thankfully he got by the snake, alive. “Over one long cripping hill, a building came into view”. The man thinks he found someplace to get water, but its an abonded building . “...,by the looks of it – and been a welch’s grape Juice Factory and botting plant.”.",0.0,175,12,4.08,119,0.04,0.2857142857142857,0.07428571428571429,0.16,0.09142857142857143,0.039,0.096,0.865,0.09078781557803985
6201,"The setting affects the cyclist because it is hot, therefore he gets thirsty. When he says “the sun was beating on me” this shows it was hot. Thats one of the reasons why he was tired and dehydrated.",2.0,38,3,4.105263157894737,29,0.02631578947368421,0.13157894736842105,0.07894736842105263,0.2894736842105263,0.02631578947368421,0.141,0.0,0.859,0.08560621849465418
6202,The feature of the setting affect the cyclist about old timers giving him wrong information about taking this short cut he was going to take. Running out of water and energy and he was doubt himself and giving up on race It say he.,1.0,44,2,4.2272727272727275,34,0.0,0.22727272727272727,0.06818181818181818,0.22727272727272727,0.022727272727272728,0.146,0.131,0.722,0.06622284184555585
